geneID	control	heat
MAA_01259	225	336
MAA_01260	0	3
MAA_01261	1	4
MAA_01262	126	128
MAA_01263	448	367
MAA_01264	322	1228
MAA_01265	53	518
MAA_01267	1	1
MAA_01268	1	1
MAA_01269	30	37
MAA_01270	0	0
MAA_01271	0	0
MAA_01272	1	1
MAA_01273	0	0
MAA_01274	983	1184
MAA_01275	0	0
MAA_01276	0	0
MAA_01277	0	0
MAA_01278	1	1
MAA_01279	0	0
MAA_01280	0	0
MAA_01281	69	72
MAA_01282	0	0
MAA_01283	0	3
MAA_01284	2	8
MAA_01285	4	2
MAA_01286	0	0
MAA_01287	0	0
MAA_01289	0	0
MAA_01290	205	190
MAA_01291	14	4
MAA_01292	69	123
MAA_01293	0	0
MAA_01294	0	0
MAA_01295	0	0
MAA_01296	0	0
MAA_01297	40	482
MAA_01298	4	3
MAA_01299	0	0
MAA_01300	0	0
MAA_01301	436	543
MAA_01302	12	30
MAA_01303	251	456
MAA_01304	55	1201
MAA_01305	0	1
MAA_01306	0	0
MAA_01307	20	52
MAA_01308	1	7
MAA_01309	19	26
MAA_01310	36	16
MAA_01311	1080	738
MAA_01312	0	1
MAA_01313	85	33
MAA_01314	203	278
MAA_01315	58	132
MAA_01316	26	19
MAA_01317	0	1
MAA_01318	16	15
MAA_01319	129	156
MAA_01320	494	347
MAA_01321	266	422
MAA_01322	0	0
MAA_01323	78	18
MAA_01324	289	167
MAA_01325	258	272
MAA_01326	508	546
MAA_01327	889	683
MAA_01328	1	2
MAA_01329	0	2
MAA_01330	107	281
MAA_01331	67	1523
MAA_01332	0	32
MAA_01333	0	7
MAA_01334	117	2042
MAA_01335	48	571
MAA_01336	137	563
MAA_01337	164	563
MAA_01338	81	161
MAA_01339	55	141
MAA_01340	267	250
MAA_01341	0	0
MAA_01342	0	0
MAA_01343	78	0
MAA_01344	42	0
MAA_01345	71	4
MAA_01346	113	1
MAA_01347	10	0
MAA_01348	12	1
MAA_01349	68	0
MAA_01350	45	29
MAA_01351	41	7
MAA_01352	5	86
MAA_01353	2	1
MAA_01354	0	0
MAA_01355	387	376
MAA_01356	0	0
MAA_01357	0	0
MAA_01358	2	8
MAA_01359	1	4
MAA_01360	230	134
MAA_01361	6	1
MAA_01362	2	0
MAA_01363	0	0
MAA_01364	0	0
MAA_01365	1	0
MAA_01366	34	0
MAA_01367	2	20
MAA_01369	0	0
MAA_01370	15	0
MAA_01371	8	5
MAA_01372	0	0
MAA_01373	38	24
MAA_01374	62	66
MAA_01375	0	0
MAA_01376	1	0
MAA_01377	2	0
MAA_01378	0	0
MAA_01379	0	0
MAA_01380	0	2
MAA_01381	0	0
MAA_01382	0	0
MAA_01383	0	0
MAA_01384	114	62
MAA_01385	198	79
MAA_01386	17	0
MAA_01387	0	0
MAA_01388	31	65
MAA_01390	43	94
MAA_01391	131	77
MAA_01392	57	49
MAA_01393	2	3
MAA_01394	0	0
MAA_01395	1	0
MAA_01396	1	0
MAA_01397	0	0
MAA_01398	26	29
MAA_01399	11	1
MAA_01400	399	735
MAA_01401	252	159
MAA_01402	7	7
MAA_01403	7	8
MAA_01404	149	328
MAA_01405	103	223
MAA_01406	218	215
MAA_01407	0	2
MAA_01408	3	27
MAA_01409	0	0
MAA_01410	3	27
MAA_01411	0	0
MAA_01412	1	0
MAA_01413	0	0
MAA_01414	0	0
MAA_01415	1	0
MAA_01416	0	0
MAA_01417	24	12
MAA_01418	0	1
MAA_01419	0	1
MAA_01420	29	351
MAA_01421	2389	1121
MAA_01422	141	114
MAA_01423	112	167
MAA_01424	6	16
MAA_01425	8	23
MAA_01426	1221	329
MAA_01427	176	366
MAA_01428	0	0
MAA_01429	90	167
MAA_01430	5	25
MAA_01431	2350	761
MAA_01432	213	255
MAA_01433	198	359
MAA_01434	4279	2911
MAA_01435	149	125
MAA_01436	11	14
MAA_01437	978	713
MAA_01438	1090	492
MAA_01439	4	17
MAA_01440	1	4
MAA_01441	12	16
MAA_01442	223	206
MAA_01443	1138	678
MAA_01444	65	129
MAA_01445	99	934
MAA_01446	87	269
MAA_01447	5	21
MAA_01448	284	106
MAA_01449	405	455
MAA_01450	1913	1494
MAA_01451	152	528
MAA_01452	144	183
MAA_01453	98	100
MAA_01454	395	177
MAA_01455	122	125
MAA_01456	13	128
MAA_01457	194	623
MAA_01458	2379	1341
MAA_01459	1228	438
MAA_01460	35	99
MAA_01461	2	201
MAA_01462	30	157
MAA_01463	162	2276
MAA_01464	332	202
MAA_01465	0	9
MAA_01466	0	0
MAA_01467	230	1410
MAA_01468	857	1527
MAA_01469	736	893
MAA_01470	255	1484
MAA_01471	208	341
MAA_01472	47	72
MAA_01473	58	86
MAA_01474	76	291
MAA_01475	368	345
MAA_01477	36	33
MAA_01478	995	1269
MAA_01479	126	475
MAA_01480	28	26
MAA_01481	292	584
MAA_01482	131	551
MAA_01483	185	280
MAA_01484	52	453
MAA_01485	281	262
MAA_01486	125	26
MAA_01487	2499	1552
MAA_01488	71	229
MAA_01489	141	288
MAA_01490	339	113
MAA_01491	1	9
MAA_01492	216	195
MAA_01493	480	520
MAA_01494	58	88
MAA_01495	120	194
MAA_01496	358	787
MAA_01497	777	437
MAA_01498	104	1152
MAA_01499	79	833
MAA_01500	22	258
MAA_01501	120	263
MAA_01502	32	236
MAA_01503	4	47
MAA_01504	1	0
MAA_01505	123	35
MAA_01506	73	63
MAA_01507	130	779
MAA_01508	89	391
MAA_01509	396	282
MAA_01510	7	86
MAA_01511	116	281
MAA_01512	0	0
MAA_01513	62	148
MAA_01514	61	15
MAA_01515	36	117
MAA_01516	17	45
MAA_01517	640	757
MAA_01518	19	59
MAA_01519	550	93
MAA_01520	511	220
MAA_01521	557	266
MAA_01522	1170	1179
MAA_01523	78	44
MAA_01524	13	16
MAA_01525	150	288
MAA_01526	42	242
MAA_01527	6	11
MAA_01528	22	27
MAA_01529	419	221
MAA_01530	221	202
MAA_01531	5	67
MAA_01532	13	35
MAA_01533	490	274
MAA_01534	30	40
MAA_01535	398	656
MAA_01536	73	53
MAA_01537	261	281
MAA_01538	233	381
MAA_01539	306	187
MAA_01540	474	814
MAA_01541	51	40
MAA_01542	0	0
MAA_01543	4	3
MAA_01544	4	10
MAA_01545	1815	1942
MAA_01546	142	161
MAA_01547	53	120
MAA_01548	157	237
MAA_01549	259	130
MAA_01550	747	452
MAA_01551	142	122
MAA_01552	415	485
MAA_01553	12	92
MAA_01554	47	104
MAA_01555	86	105
MAA_01556	106	133
MAA_01557	1080	733
MAA_01558	119	221
MAA_01559	9	86
MAA_01560	4	7
MAA_01561	2	1
MAA_01562	52	100
MAA_01563	46	151
MAA_01564	42	291
MAA_01565	21	174
MAA_01567	104	51
MAA_01568	289	528
MAA_01569	8	77
MAA_01570	32	42
MAA_01571	1300	1062
MAA_01572	158	199
MAA_01573	1285	1971
MAA_01574	200	340
MAA_01575	147	507
MAA_01576	32	76
MAA_01577	993	2285
MAA_01578	0	0
MAA_01579	16	0
MAA_01580	8	2
MAA_01581	0	0
MAA_01582	2	0
MAA_01583	0	0
MAA_01584	40	11
MAA_01585	26	10
MAA_01586	7	3
MAA_01587	128	251
MAA_01588	0	17
MAA_01589	34	41
MAA_01590	12	21
MAA_01592	2	5
MAA_01593	0	0
MAA_01595	0	0
MAA_01596	0	0
MAA_01597	0	0
MAA_01598	1	5
MAA_01599	25	9
MAA_01600	5	4
MAA_01601	0	0
MAA_01602	1	5
MAA_01603	72	143
MAA_01604	93	71
MAA_01605	21	41
MAA_01606	0	0
MAA_01607	0	0
MAA_01608	0	0
MAA_01609	1	6
MAA_01610	24	36
MAA_01611	64	4
MAA_01612	284	14
MAA_01613	4	0
MAA_01614	1	0
MAA_01615	0	0
MAA_01616	0	0
MAA_01617	0	0
MAA_01618	0	0
MAA_01619	0	0
MAA_01620	0	0
MAA_01622	2	1
MAA_01623	1	0
MAA_01624	1	1
MAA_01625	1	1
MAA_01626	0	0
MAA_01627	0	0
MAA_01628	35	14
MAA_01629	22	19
MAA_01630	64	141
MAA_01631	12	19
MAA_01632	1	4
MAA_01633	1	2
MAA_01634	6	5
MAA_01635	4	0
MAA_01637	0	0
MAA_01638	0	1
MAA_01639	0	0
MAA_01640	2	8
MAA_01641	0	6
MAA_01642	0	0
MAA_01643	0	1
MAA_01644	0	0
MAA_01645	2	0
MAA_01646	3	1
MAA_01647	5	2
MAA_01648	0	0
MAA_01649	0	0
MAA_01650	0	0
MAA_01651	0	0
MAA_01652	8	2
MAA_01653	1	5
MAA_01654	23	91
MAA_01655	17	24
MAA_01656	233	434
MAA_01657	1	0
MAA_01658	0	0
MAA_01659	0	0
MAA_01660	0	0
MAA_01661	0	0
MAA_01662	0	0
MAA_01663	3	2
MAA_01664	0	0
MAA_01665	0	0
MAA_01666	59	58
MAA_01667	136	47
MAA_01668	0	0
MAA_01669	0	0
MAA_01670	1	3
MAA_01671	7	14
MAA_01672	20	9
MAA_01673	0	0
MAA_01674	10	6
MAA_01675	0	1
MAA_01676	6	1
MAA_01677	52	62
MAA_01678	70	131
MAA_01679	42	126
MAA_01680	1028	1037
MAA_01681	590	595
MAA_01682	421	173
MAA_01683	706	692
MAA_01684	260	295
MAA_01685	1155	964
MAA_01686	423	483
MAA_01687	1060	945
MAA_01688	171	110
MAA_01689	167	224
MAA_01690	357	323
MAA_01691	504	724
MAA_01692	157	151
MAA_01693	109	128
MAA_01694	554	583
MAA_01695	51	28
MAA_01696	348	2737
MAA_01697	1133	696
MAA_01698	489	139
MAA_01699	8	9
MAA_01700	122	150
MAA_01701	232	353
MAA_01702	56	79
MAA_01703	25	52
MAA_01704	0	0
MAA_01705	0	0
MAA_01706	1	0
MAA_01707	2	1
MAA_01708	1	0
MAA_01709	4	10
MAA_01710	1	4
MAA_01711	177	1003
MAA_01712	129	495
MAA_01713	58	118
MAA_01714	349	382
MAA_01715	32	42
MAA_01717	251	241
MAA_01718	125	207
MAA_01719	764	606
MAA_01720	287	734
MAA_01721	155	149
MAA_01722	149	58
MAA_01723	350	572
MAA_01724	364	709
MAA_01725	1152	1740
MAA_01726	110	368
MAA_01727	4	2
MAA_01728	7	19
MAA_01729	584	906
MAA_01730	585	1616
MAA_01731	103	254
MAA_01732	170	170
MAA_01733	8	46
MAA_01734	939	1462
MAA_01735	46	472
MAA_01736	5878	4803
MAA_01737	356	292
MAA_01738	3022	1221
MAA_01739	96	297
MAA_01740	11	70
MAA_01741	15	39
MAA_01742	20	40
MAA_01743	1166	1034
MAA_01744	6	4
MAA_01745	185	189
MAA_01746	172	324
MAA_01747	208	633
MAA_01748	789	982
MAA_01749	9	72
MAA_01750	5	38
MAA_01751	145	607
MAA_01752	491	503
MAA_01753	51	138
MAA_01754	40	206
MAA_01755	33	63
MAA_01756	310	629
MAA_01757	9	42
MAA_01758	437	4237
MAA_01759	24	79
MAA_01760	73	254
MAA_01761	183	228
MAA_01762	1271	1031
MAA_01763	25	198
MAA_01764	79	479
MAA_01765	118	181
MAA_01766	198	351
MAA_01767	1066	1669
MAA_01768	26	33
MAA_01769	539	915
MAA_01770	3498	1614
MAA_01771	3352	427
MAA_01772	1464	2170
MAA_01773	31	19
MAA_01774	41	25
MAA_01775	0	1
MAA_01776	177	106
MAA_01777	0	2
MAA_01778	15	11
MAA_01779	233	144
MAA_01780	57	30
MAA_01781	310	283
MAA_01782	312	392
MAA_01783	84	267
MAA_01784	65	129
MAA_01785	37	50
MAA_01786	39	47
MAA_01787	1	12
MAA_01788	11	42
MAA_01789	16	35
MAA_01790	15	15
MAA_01791	15	17
MAA_01792	15	12
MAA_01793	1506	914
MAA_01794	12	24
MAA_01795	10	120
MAA_01796	3	22
MAA_01797	186	181
MAA_01798	315	336
MAA_01799	689	668
MAA_01800	24	80
MAA_01801	250	335
MAA_01802	926	804
MAA_01803	995	836
MAA_01804	185	782
MAA_01805	58	109
MAA_01806	92	214
MAA_01807	261	504
MAA_01808	1506	1238
MAA_01809	0	2
MAA_01810	11	11
MAA_01811	1014	856
MAA_01812	859	941
MAA_01813	722	532
MAA_01814	37	45
MAA_01815	189	260
MAA_01816	256	241
MAA_01817	634	187
MAA_01818	32	69
MAA_01819	828	607
MAA_01820	189	435
MAA_01821	85	151
MAA_01822	92	28
MAA_01823	577	602
MAA_01824	453	560
MAA_01825	349	330
MAA_01826	10782	4849
MAA_01827	310	794
MAA_01828	2269	2408
MAA_01829	509	813
MAA_01830	536	837
MAA_01831	797	1835
MAA_01832	2	3
MAA_01833	215	428
MAA_01834	169	581
MAA_01835	100	858
MAA_01836	193	629
MAA_01837	64	130
MAA_01838	138	251
MAA_01839	536	659
MAA_01840	306	845
MAA_01841	3	9
MAA_01842	76	237
MAA_01843	703	561
MAA_01844	219	439
MAA_01845	596	951
MAA_01846	55	91
MAA_01847	4	6
MAA_01848	19	39
MAA_01849	800	857
MAA_01850	14	20
MAA_01851	151	155
MAA_01852	12	15
MAA_01853	4362	1176
MAA_01854	54	271
MAA_01855	1053	3827
MAA_01856	3791	701
MAA_01857	20	25
MAA_01858	19	35
MAA_01859	54	29
MAA_01860	407	963
MAA_01861	75	224
MAA_01862	195	261
MAA_01863	59	66
MAA_01864	583	698
MAA_01865	291	23
MAA_01866	1466	1345
MAA_01867	1179	1225
MAA_01868	1243	1040
MAA_01869	399	113
MAA_01870	32	96
MAA_01871	45	66
MAA_01872	727	798
MAA_01873	464	587
MAA_01874	200	308
MAA_01875	271	403
MAA_01876	338	616
MAA_01877	3911	553
MAA_01878	666	833
MAA_01879	846	1087
MAA_01880	58	73
MAA_01881	26	25
MAA_01882	534	435
MAA_01883	3544	779
MAA_01884	17	14
MAA_01885	6	10
MAA_01886	40	22
MAA_01887	521	540
MAA_01888	517	984
MAA_01889	96	95
MAA_01890	6	12
MAA_01891	13	37
MAA_01892	166	218
MAA_01893	12	48
MAA_01894	93	325
MAA_01895	57	175
MAA_01896	130	1181
MAA_01897	222	162
MAA_01898	169	133
MAA_01899	26	19
MAA_01900	148	178
MAA_01901	195	29
MAA_01902	15	5
MAA_01903	60	64
MAA_01904	209	309
MAA_01905	0	4
MAA_01906	891	856
MAA_01907	8	48
MAA_01908	143	801
MAA_01909	2737	513
MAA_01910	5835	1220
MAA_01911	153	324
MAA_01912	3944	3497
MAA_01913	235	402
MAA_01914	44	118
MAA_01915	9	30
MAA_01916	7	24
MAA_01917	0	0
MAA_01918	48	102
MAA_01919	454	1065
MAA_01920	1426	793
MAA_01921	28	21
MAA_01922	25	39
MAA_01923	18	5
MAA_01924	2	9
MAA_01925	14	21
MAA_01926	2	5
MAA_01927	4	0
MAA_01928	0	2
MAA_01929	85	78
MAA_01930	10	25
MAA_01931	15	7
MAA_01932	28	11
MAA_01933	33	5
MAA_01934	16	139
MAA_01935	38	150
MAA_01936	4480	1188
MAA_01937	7	25
MAA_01938	46	54
MAA_01939	303	323
MAA_01940	66	192
MAA_01941	11	82
MAA_01942	390	374
MAA_01943	217	220
MAA_01944	871	614
MAA_01945	24	93
MAA_01946	807	238
MAA_01947	67	78
MAA_01948	109	67
MAA_01949	261	304
MAA_01950	2430	1095
MAA_01951	72	61
MAA_01952	23	10
MAA_01953	4	22
MAA_01954	178	107
MAA_01955	16	7
MAA_01956	36	211
MAA_01957	1531	2196
MAA_01958	657	917
MAA_01959	92	84
MAA_01960	49	55
MAA_01961	81	180
MAA_01962	715	543
MAA_01963	47	42
MAA_01964	121	38
MAA_01965	15	4
MAA_01966	7	12
MAA_01967	1	3
MAA_01968	2181	2422
MAA_01969	1548	1313
MAA_01970	423	246
MAA_01971	712	287
MAA_01972	3909	619
MAA_01973	79	115
MAA_01974	299	156
MAA_01975	7	6
MAA_01976	7	5
MAA_01977	0	1
MAA_01978	1045	730
MAA_01979	354	305
MAA_01980	12	29
MAA_01981	84	112
MAA_01982	55	290
MAA_01983	29	28
MAA_01984	71	244
MAA_01985	2082	1036
MAA_01986	960	878
MAA_01987	1134	753
MAA_01988	1307	1529
MAA_01989	304	250
MAA_01990	71	213
MAA_01991	1474	2193
MAA_01992	63	207
MAA_01993	426	1441
MAA_01994	346	643
MAA_01995	102	152
MAA_01996	1835	2139
MAA_01997	207	458
MAA_01998	561	444
MAA_01999	122	134
MAA_02000	60	106
MAA_02001	231	798
MAA_02002	65	110
MAA_02003	37	69
MAA_02004	19	62
MAA_02005	114	264
MAA_02006	6	97
MAA_02007	200	347
MAA_02008	295	360
MAA_02009	3779	2772
MAA_02010	2547	361
MAA_02011	1	0
MAA_02012	2	6
MAA_02014	0	0
MAA_02015	14	131
MAA_02016	259	722
MAA_02017	62	175
MAA_02018	238	471
MAA_02019	1041	1443
MAA_02020	172	585
MAA_02021	0	0
MAA_02022	1126	1095
MAA_02023	512	624
MAA_02024	110	294
MAA_02025	32	27
MAA_02026	342	397
MAA_02027	116	181
MAA_02028	0	0
MAA_02029	0	0
MAA_02030	0	11
MAA_02031	142	245
MAA_02032	97	295
MAA_02033	69	126
MAA_02034	86	490
MAA_02035	38	59
MAA_02036	222	334
MAA_02037	746	833
MAA_02038	667	563
MAA_02039	284	430
MAA_02040	2834	4178
MAA_02041	722	1358
MAA_02042	869	306
MAA_02043	260	381
MAA_02044	659	852
MAA_02045	134	354
MAA_02046	394	410
MAA_02047	155	136
MAA_02048	17607	11382
MAA_02049	10	32
MAA_02052	114	70
MAA_02054	664	1362
MAA_02055	137	74
MAA_02056	88	92
MAA_02057	549	809
MAA_02058	6	15
MAA_02059	1	0
MAA_02060	0	0
MAA_02061	553	251
MAA_02062	1657	426
MAA_02063	143	175
MAA_02064	148	187
MAA_02065	909	1250
MAA_02066	356	1020
MAA_02069	70	107
MAA_02070	90	138
MAA_02071	723	210
MAA_02072	10	31
MAA_02073	10	12
MAA_02074	8	6
MAA_02075	26	15
MAA_02076	72	23
MAA_02077	772	2132
MAA_02078	97	90
MAA_02079	152	116
MAA_02080	445	588
MAA_02081	212	171
MAA_02082	1	14
MAA_02083	585	468
MAA_02084	447	234
MAA_02085	41	35
MAA_02086	41	66
MAA_02087	2	2
MAA_02088	318	101
MAA_02089	367	309
MAA_02090	93	140
MAA_02091	30	15
MAA_02093	165	95
MAA_02094	68	78
MAA_02095	252	230
MAA_02096	255	81
MAA_02097	5075	1490
MAA_02098	462	334
MAA_02099	575	818
MAA_02100	323	238
MAA_02101	469	435
MAA_02102	130	433
MAA_02103	99	256
MAA_02104	656	193
MAA_02105	58	157
MAA_02106	2885	5016
MAA_02107	97	473
MAA_02108	425	888
MAA_02109	91	83
MAA_02110	272	544
MAA_02111	88	305
MAA_02112	184	313
MAA_02113	20	55
MAA_02114	7	18
MAA_02115	1	6
MAA_02116	987	601
MAA_02117	7976	1165
MAA_02118	407	805
MAA_02119	958	1174
MAA_02120	87	87
MAA_02121	246	237
MAA_02123	195	170
MAA_02124	5	3
MAA_02125	8	28
MAA_02126	17	10
MAA_02127	27	163
MAA_02128	115	413
MAA_02129	171	1211
MAA_02130	185	698
MAA_02131	102	534
MAA_02132	107	117
MAA_02133	16	96
MAA_02134	215	2363
MAA_02135	33	28
MAA_02136	57	78
MAA_02137	4	23
MAA_02138	54	33
MAA_02139	300	414
MAA_02140	320	220
MAA_02141	7	6
MAA_02142	3141	5158
MAA_02143	111	773
MAA_02145	16	21
MAA_02146	32	11
MAA_02147	1291	452
MAA_02148	1429	119
MAA_02149	6242	2070
MAA_02150	309	1259
MAA_02151	212	374
MAA_02152	134	1241
MAA_02153	38	49
MAA_02154	13	48
MAA_02155	42	34
MAA_02156	145	616
MAA_02157	1	4
MAA_02158	85	78
MAA_02159	147	196
MAA_02160	6381	2674
MAA_02161	255	353
MAA_02162	418	620
MAA_02163	370	143
MAA_02164	6	4
MAA_02165	0	0
MAA_02166	233	311
MAA_02167	2	5
MAA_02168	102	239
MAA_02169	522	543
MAA_02170	1524	1094
MAA_02171	101	174
MAA_02172	33	25
MAA_02173	40	21
MAA_02174	5	9
MAA_02175	28	43
MAA_02176	223	97
MAA_02177	10	69
MAA_02178	44	386
MAA_02179	53	208
MAA_02180	70	154
MAA_02181	6894	1759
MAA_02182	606	2311
MAA_02183	464	28054
MAA_02184	216	1023
MAA_02185	176	350
MAA_02186	45	486
MAA_02187	104	178
MAA_02188	67	278
MAA_02189	88	342
MAA_02190	46	212
MAA_02191	30	63
MAA_02192	460	561
MAA_02193	53	151
MAA_02194	728	686
MAA_02195	28	60
MAA_02196	0	2
MAA_02197	50	177
MAA_02198	72	309
MAA_02199	909	509
MAA_02200	440	620
MAA_02201	15	57
MAA_02202	396	476
MAA_02203	920	134
MAA_02204	23	80
MAA_02205	179	355
MAA_02206	566	291
MAA_02207	4010	1801
MAA_02208	347	527
MAA_02209	15	13
MAA_02210	2990	3584
MAA_02211	1456	606
MAA_02212	67	97
MAA_02213	39	126
MAA_02214	39	55
MAA_02215	1897	1464
MAA_02216	62	154
MAA_02217	10	7
MAA_02218	84	122
MAA_02219	503	626
MAA_02220	1088	993
MAA_02221	79	111
MAA_02222	9444	4019
MAA_02223	444	614
MAA_02224	6	7
MAA_02225	513	1316
MAA_02226	2385	2094
MAA_02227	13	16
MAA_02228	362	516
MAA_02229	447	545
MAA_02230	8	35
MAA_02231	442	616
MAA_02232	22	37
MAA_02233	253	34
MAA_02234	138	195
MAA_02235	957	774
MAA_02236	927	536
MAA_02237	214	132
MAA_02238	3	12
MAA_02240	17	72
MAA_02241	308	331
MAA_02242	364	658
MAA_02243	252	358
MAA_02244	388	659
MAA_02245	243	678
MAA_02246	714	688
MAA_02247	150	818
MAA_02248	7	129
MAA_02249	6	20
MAA_02250	1562	1353
MAA_02251	404	528
MAA_02252	527	445
MAA_02253	541	512
MAA_02254	1357	1009
MAA_02255	2299	1232
MAA_02256	1133	135
MAA_02257	282	63
MAA_02258	351	90
MAA_02259	281	142
MAA_02260	16346	332
MAA_02261	6514	3003
MAA_02262	120	346
MAA_02263	3726	1091
MAA_02264	29	18
MAA_02265	17	25
MAA_02266	104	462
MAA_02267	1132	1177
MAA_02268	85	238
MAA_02269	965	1435
MAA_02270	1	6
MAA_02271	167	550
MAA_02272	9	63
MAA_02273	429	354
MAA_02274	61	488
MAA_02275	95	972
MAA_02276	300	1182
MAA_02277	521	676
MAA_02278	685	272
MAA_02279	1862	1712
MAA_02280	72	108
MAA_02281	5	1
MAA_02282	389	462
MAA_02284	290	255
MAA_02285	4708	943
MAA_02286	30	36
MAA_02287	129	51
MAA_02288	250	190
MAA_02289	18818	16574
MAA_02290	2272	1902
MAA_02291	1	2
MAA_02292	64	128
MAA_02293	217	272
MAA_02294	210	426
MAA_02295	356	631
MAA_02296	1811	933
MAA_02297	386	286
MAA_02298	581	1600
MAA_02299	114	415
MAA_02300	152	329
MAA_02301	16	123
MAA_02302	188	348
MAA_02303	492	725
MAA_02304	2178	1001
MAA_02305	2212	1780
MAA_02306	315	826
MAA_02307	5	21
MAA_02308	304	403
MAA_02309	1311	946
MAA_02310	1122	2094
MAA_02311	1	28
MAA_02312	28	72
MAA_02313	19	82
MAA_02314	614	3383
MAA_02315	28	38
MAA_02316	197	1095
MAA_02317	0	12
MAA_02318	1	2
MAA_02319	182	16
MAA_02320	116	123
MAA_02321	28	53
MAA_02322	577	91
MAA_02323	71	353
MAA_02324	1381	3885
MAA_02325	73	151
MAA_02326	1688	1326
MAA_02327	37	47
MAA_02328	82	232
MAA_02329	41	191
MAA_02330	401	373
MAA_02332	67	143
MAA_02333	22	87
MAA_02334	94	543
MAA_02335	13	53
MAA_02336	42	224
MAA_02337	163	211
MAA_02338	217	299
MAA_02339	1	3
MAA_02340	28	37
MAA_02341	131	208
MAA_02342	183	230
MAA_02343	437	320
MAA_02344	2604	570
MAA_02345	700	2367
MAA_02346	792	711
MAA_02347	239	183
MAA_02348	634	534
MAA_02349	85	257
MAA_02350	308	286
MAA_02351	4300	1099
MAA_02352	171	282
MAA_02353	337	329
MAA_02354	165	148
MAA_02355	66	243
MAA_02356	180	536
MAA_02357	83	111
MAA_02358	131	266
MAA_02359	79	32
MAA_02360	0	0
MAA_02361	452	473
MAA_02362	33	95
MAA_02363	119	203
MAA_02364	34	18
MAA_02365	149	303
MAA_02366	561	811
MAA_02367	250	330
MAA_02368	1	30
MAA_02369	43	124
MAA_02370	27	35
MAA_02371	6	7
MAA_02372	159	337
MAA_02373	56	66
MAA_02374	22	26
MAA_02375	0	2
MAA_02376	162	147
MAA_02377	1185	279
MAA_02378	69	151
MAA_02379	30	149
MAA_02380	898	1920
MAA_02381	97	534
MAA_02382	38	39
MAA_02383	323	349
MAA_02384	384	585
MAA_02385	81	100
MAA_02386	192	209
MAA_02388	636	1218
MAA_02389	47	120
MAA_02390	169	233
MAA_02391	225	416
MAA_02392	705	1249
MAA_02393	17	9
MAA_02394	237	1319
MAA_02395	98	478
MAA_02396	26	64
MAA_02397	1415	1153
MAA_02398	9659	13480
MAA_02399	41	476
MAA_02400	58	84
MAA_02401	0	0
MAA_02402	108	241
MAA_02403	39	11
MAA_02404	100	8
MAA_02405	11	29
MAA_02406	6	6
MAA_02407	11	5
MAA_02408	0	2
MAA_02409	50	34
MAA_02410	12	8
MAA_02411	127	4
MAA_02412	134	5
MAA_02413	518	128
MAA_02414	596	136
MAA_02415	1815	874
MAA_02416	283	487
MAA_02417	104	229
MAA_02418	81	38
MAA_02419	192	150
MAA_02420	284	400
MAA_02421	554	467
MAA_02422	15	38
MAA_02423	13	61
MAA_02424	3	6
MAA_02425	611	284
MAA_02426	179	170
MAA_02427	2596	918
MAA_02429	517	363
MAA_02430	1011	568
MAA_02431	241	282
MAA_02432	0	1
MAA_02433	656	555
MAA_02434	2028	877
MAA_02435	3244	1670
MAA_02436	121	56
MAA_02437	153	42
MAA_02438	29	39
MAA_02439	312	270
MAA_02440	239	484
MAA_02441	411	457
MAA_02442	98	347
MAA_02443	527	660
MAA_02444	366	1052
MAA_02445	149	209
MAA_02446	45	90
MAA_02447	323	313
MAA_02448	2461	1312
MAA_02449	701	1359
MAA_02450	86	106
MAA_02451	142	280
MAA_02452	12	68
MAA_02453	2528	2182
MAA_02454	5	72
MAA_02455	12	114
MAA_02456	27	52
MAA_02457	939	2038
MAA_02458	2	2
MAA_02459	110	184
MAA_02460	41	196
MAA_02461	4050	1039
MAA_02462	32	64
MAA_02463	21	46
MAA_02464	35	71
MAA_02465	215	533
MAA_02466	150	102
MAA_02467	488	576
MAA_02468	265	722
MAA_02469	664	599
MAA_02470	405	775
MAA_02471	166	103
MAA_02472	238	498
MAA_02473	707	682
MAA_02474	494	291
MAA_02475	1075	1120
MAA_02476	74	71
MAA_02477	485	1089
MAA_02478	183	222
MAA_02479	1888	972
MAA_02480	7439	5502
MAA_02481	763	583
MAA_02482	3199	690
MAA_02483	2827	685
MAA_02484	414	2089
MAA_02485	5121	2423
MAA_02486	9	10
MAA_02487	6398	2732
MAA_02488	1768	2286
MAA_02489	250	366
MAA_02490	128	72
MAA_02491	418	564
MAA_02492	112	325
MAA_02493	217	322
MAA_02494	90	279
MAA_02495	297	571
MAA_02496	90	380
MAA_02497	913	757
MAA_02498	62	185
MAA_02499	66	518
MAA_02500	133	133
MAA_02501	55	134
MAA_02502	46	95
MAA_02503	107	171
MAA_02504	3333	1300
MAA_02505	81	100
MAA_02506	77	124
MAA_02507	11	60
MAA_02508	352	723
MAA_02509	79	74
MAA_02510	44	23
MAA_02511	114	2
MAA_02512	84	173
MAA_02513	84	1026
MAA_02514	207	1320
MAA_02515	94	423
MAA_02516	0	0
MAA_02517	72	33
MAA_02518	4	3
MAA_02519	96	7
MAA_02520	3	0
MAA_02521	22	19
MAA_02522	0	0
MAA_02523	10	66
MAA_02524	263	457
MAA_02525	12	81
MAA_02526	1	67
MAA_02527	0	0
MAA_02528	73	242
MAA_02529	31	9
MAA_02530	2056	1263
MAA_02532	11	95
