organism,de_gene,log_fc,log_cpm,f,p_value,fdr,id
5530,MAN+AF8-02893,2.55818349885091,7.73231328033935,53.7695295959929,2.31025795521819e+AC0-13,5.59675080410220e+AC0-12,
5530,MAN+AF8-03832,2.55499192084995,5.18438823419457,13.5897081743445,0.000227821749852764,0.00144051706556004,
5530,MAN+AF8-00911,2.54323442499646,7.17367129182431,43.0803199136406,5.33772598865592e+AC0-11,1.05095496830698e+AC0-09,
5530,MAN+AF8-06866,2.54259994661744,5.22454909933387,13.3997678019095,0.0002520787260779,0.0015743728887131,
5530,MAN+AF8-05477,2.54183295532306,7.70000815494198,46.7787651386071,8.90737186824863e+AC0-09,1.33205697484264e+AC0-07,
5530,MAN+AF8-03401,2.54070523119439,5.18326404215741,13.0208019727982,0.000308540871810761,0.00188997498594472,
5530,MAN+AF8-00512,2.53719770424273,7.04155786440909,41.1286320749673,1.44610985052689e+AC0-10,2.68161352100432e+AC0-09,
5530,MAN+AF8-08540,2.53284344655798,6.47773539878137,30.1546825366981,4.02091196040698e+AC0-08,5.43169285883322e+AC0-07,
5530,MAN+AF8-08191,2.53264277826761,8.89609482539147,70.6828883676855,4.37468886890079e+AC0-17,1.43004653121536e+AC0-15,
5530,MAN+AF8-00535,2.53085449916157,8.09228298846842,58.7763902522134,1.81872158927381e+AC0-14,4.79305981628001e+AC0-13,
5530,MAN+AF8-01308,2.52823334132835,8.59933625648226,66.4107310190311,3.79926275699263e+AC0-16,1.16712894152313e+AC0-14,
5530,MAN+AF8-05059,2.52765512487819,7.25392420948658,43.2185677139446,4.97407942146193e+AC0-11,9.85060893582333e+AC0-10,
5530,MAN+AF8-06619,2.52357351926355,5.20170085056665,10.7077542934532,0.00195516278108429,0.00942822944767962,
5530,MAN+AF8-05376,2.52087389944671,5.56371145839901,17.3029034298463,3.19568357599096e+AC0-05,0.000252853194658897,
5530,MAN+AF8-08097,2.51876773150621,5.93815959673044,21.4735377465507,3.60222975926023e+AC0-06,3.5326097417976e+AC0-05,
5530,MAN+AF8-02634,2.51791484355653,5.89179293714414,21.7911462782078,3.05287794441385e+AC0-06,3.01416284173057e+AC0-05,
5530,MAN+AF8-02093,2.51609428205217,5.81843231943751,21.0639184021279,4.45977751152878e+AC0-06,4.29511528234957e+AC0-05,
5530,MAN+AF8-03259,2.5120132367216,7.86286861315073,54.3346164225807,1.73372724020646e+AC0-13,4.2607913549074e+AC0-12,
5530,MAN+AF8-06223,2.50714948891814,7.14708894157342,41.4311255587798,1.23903676461732e+AC0-10,2.31445713595825e+AC0-09,
5530,MAN+AF8-06945,2.49967679472227,6.71047740970807,33.2386948956044,8.22949989761992e+AC0-09,1.24175073532981e+AC0-07,
5530,MAN+AF8-04934,2.49826657512483,7.48188447941576,46.5438390713311,9.12584858341173e+AC0-12,1.92302747318629e+AC0-10,
5530,MAN+AF8-04229,2.49430881798179,6.2594967545449,24.4970166794454,4.8203761691882e+AC0-06,4.60759292873012e+AC0-05,
5530,MAN+AF8-03931,2.49276030812853,6.810032028159,35.171282024098,3.05181718967695e+AC0-09,4.82565635930468e+AC0-08,
5530,MAN+AF8-05090,2.48969190450274,5.19185773898983,11.4221964431696,0.000726624530731917,0.00400350778886813,
5530,MAN+AF8-07531,2.48870699125562,6.29523267086731,26.6902615235107,2.40318723042769e+AC0-07,2.90404106198247e+AC0-06,
5530,MAN+AF8-01813,2.48097940477875,5.48517354934977,15.2053671213811,9.66347339533727e+AC0-05,0.00067830533488675,
5530,MAN+AF8-01857,2.478738498304,7.87572803340021,52.3645168398225,4.7181070207738e+AC0-13,1.12693146381433e+AC0-11,
5530,MAN+AF8-06823,2.47428340851561,8.26367564762281,58.8471237997717,1.75462227202057e+AC0-14,4.64815390969813e+AC0-13,
5530,MAN+AF8-09636,2.47313715146059,6.01060790726884,22.0040218862672,2.73254292371107e+AC0-06,2.71894685648089e+AC0-05,
5530,MAN+AF8-07900,2.4710135463804,6.13343085943763,23.4762811668152,1.27081720164447e+AC0-06,1.34033760491954e+AC0-05,
5530,MAN+AF8-03634,2.46997002045403,4.94101165528734,10.0339723900927,0.00153830244743238,0.00766071614324358,
5530,MAN+AF8-04210,2.46606485321911,6.67361599331955,31.705564581396,1.80978553764498e+AC0-08,2.61383494016685e+AC0-07,
5530,MAN+AF8-06179,2.46535834369155,7.13920801919501,39.6701557387694,3.04768663540678e+AC0-10,5.45322034991469e+AC0-09,
5530,MAN+AF8-00051,2.45307851155262,5.52620342619497,14.6802393949042,0.000127629060684227,0.00086779252661229,
5530,MAN+AF8-05335,2.44723963803161,7.62777464839627,46.9308985723237,7.49250019867315e+AC0-12,1.58869042674153e+AC0-10,
5530,MAN+AF8-03282,2.44137022510679,5.15375305741174,11.8375340476871,0.000581260954083305,0.00327891618954404,
5530,MAN+AF8-08295,2.4408702297239,8.57047851266684,61.9248167524831,3.68535348346662e+AC0-15,1.03545234649796e+AC0-13,
5530,MAN+AF8-03289,2.43696545589562,5.46575998967903,14.4465903457336,0.000144470016421366,0.000969374800974676,
5530,MAN+AF8-01515,2.43696545589562,5.36176600311335,13.5079750924089,0.000237957361390293,0.00149455764529597,
5530,MAN+AF8-07648,2.43296325864614,6.83452240940766,34.4170726783164,4.49376658385396e+AC0-09,6.92325156929404e+AC0-08,
5530,MAN+AF8-00962,2.43056101038214,5.38043783944722,13.0948196035295,0.000296590535102504,0.00182005226685345,
5530,MAN+AF8-09445,2.42991919085214,5.32600888759371,14.0461895198193,0.000178702671709987,0.00116907540010914,
5530,MAN+AF8-01634,2.42890483865389,6.27088460999648,21.9609224906715,2.01033655298511e+AC0-05,0.000168613672757201,
5530,MAN+AF8-08471,2.42469572287956,5.15994677812169,10.6039627309523,0.00112968306678766,0.00587838652967722,
5530,MAN+AF8-06066,2.42416447685414,6.9368513373205,35.4544362666202,2.63931375533151e+AC0-09,4.21917883865612e+AC0-08,
5530,MAN+AF8-06599,2.42329976195495,5.76698610925968,18.1245478867105,2.07532822129239e+AC0-05,0.000173351945364137,
5530,MAN+AF8-09403,2.42018055775406,6.05718611757614,22.3619017207808,2.26814830958033e+AC0-06,2.29265060549155e+AC0-05,
5530,MAN+AF8-09604,2.41790962461681,5.75441400905212,18.4604943691365,1.73997944940848e+AC0-05,0.000147760619521375,
